asn,name,cc,users,country_pct,internet_pct,samples
268324,Provecom Telecomunicacoes Ltda,BR,4632,0.00,0.0001,730
263112,NETDRP SERVICOS DE INTERNET LTDA.,BR,4632,0.00,0.0001,730
137572,AFTABNAGAR-AS-AP AFTAB NAGAR ONLINE SERVICE ANOS,BD,4631,0.01,0.0001,6965
397540,WINDSCRIBE,CA,4629,0.01,0.0001,533
131476,FUSIONBB-AU 1050 Market St,AU,4628,0.02,0.0001,545
39067,ETANETAS,LT,4628,0.20,0.0001,2623
29177,ASCOTLC-AS Telecoms Services Provider,IT,4628,0.01,0.0001,357
133679,RAZE-AS-IN Raze Networks Private Limited,IN,4627,0.00,0.0001,1536
268107,GERENSIS TELECOM E SERVICOS LTDA - ME,BR,4626,0.00,0.0001,729
269024,marizete da silveira ferreira me,BR,4626,0.00,0.0001,729
213281,GREENFIBER-MINDEN,DE,4625,0.01,0.0001,203
30211,WISPWEST,US,4625,0.00,0.0001,884
21527,DAYSTARR-NET,US,4625,0.00,0.0001,884
135712,ECSPL-AS Euron Communications Pvt. Ltd.,IN,4624,0.00,0.0001,1535
58079,SATCOM-TROYAN-NET,BG,4620,0.10,0.0001,2913
399331,CONNECT2FIRST LLC,US,4620,0.00,0.0001,883
268378,Tecnotec Bibarrense Informatica Ltda ME,BR,4619,0.00,0.0001,728
262314,BRAZA TELECOM,BR,4619,0.00,0.0001,728
264065,Wavetech Internet,BR,4619,0.00,0.0001,728
328633,MikroTikSA-Networks,ZA,4616,0.01,0.0001,354
205813,MONTMAY,PL,4614,0.01,0.0001,439
11584,NYCHHC,US,4614,0.00,0.0001,882
328509,SpeedNet-Servicos,AO,4612,0.09,0.0001,767
134333,SSBROADBAND-AS SS BROADBAND SERVICES PVT LTD,IN,4612,0.00,0.0001,1531
52292,Fiber2home S.A,AR,4611,0.01,0.0001,420
57331,NIKS-AS,BY,4609,0.06,0.0001,1382
328003,STANDARD-TELECOM-CONGO,CD,4607,0.04,0.0001,143
328551,Baraka-Broadband-AS,CD,4607,0.04,0.0001,143
21312,CHEREDA-SM-AS Sumy  Ukraine,UA,4607,0.02,0.0001,2543
266176,Lidercom Provedor de Internet Eireli,BR,4607,0.00,0.0001,726
12173,UA,US,4604,0.00,0.0001,880
31898,ORACLE-BMC-31898,SE,4604,0.04,0.0001,737
22684,SSIMICRO,CA,4603,0.01,0.0001,530
30336,XITTEL-AS,CA,4603,0.01,0.0001,530
199524,GCORE,DE,4602,0.01,0.0001,202
271609,VIXEL TELECOM,BR,4600,0.00,0.0001,725
263562,Speet Servicos de Telecomunicacoes Ltda - ME,BR,4600,0.00,0.0001,725
264857,LE FAVI DANIEL OSVALDO,AR,4600,0.01,0.0001,419
328866,NEWTELNET,CM,4597,0.07,0.0001,619
140188,THREESBSDPLM-AS-IN 3sbs Datacom Private Limited,IN,4594,0.00,0.0001,1525
266598,Fabiane Trento Informatica ME,BR,4594,0.00,0.0001,724
270507,DOMINIO TELECOM LTDA,BR,4594,0.00,0.0001,724
204376,BASNET-AS,PL,4593,0.01,0.0001,437
50115,WESTELE-UA-AS,UA,4593,0.02,0.0001,2535
396982,GOOGLE-CLOUD-PLATFORM,RO,4593,0.03,0.0001,1656
19905,NEUSTAR-AS6,QA,4590,0.16,0.0001,3285
270600,BL TELECOMUNICACOES E SERVICOS EIRELI,BR,4588,0.00,0.0001,723
200787,SOKOL-AS,UA,4588,0.02,0.0001,2532
263988,NET BARRA,BR,4588,0.00,0.0001,723
61602,HLP MOBILE AND WORLDWIDE TRACKING,BR,4588,0.00,0.0001,723
3602,AS3602-ROGERS-COM,CA,4585,0.01,0.0001,528
14534,UNONET-CORP,PR,4585,0.20,0.0001,807
9044,SOLNET,CH,4585,0.05,0.0001,248
3329,HOL-GR Athens  Greece,ES,4584,0.01,0.0001,295
198036,NETSERVIS-ISP,PL,4583,0.01,0.0001,436
20273,WEBSTER-CALHOUN-ASN,US,4583,0.00,0.0001,876
55178,COMPAS,US,4583,0.00,0.0001,876
147314,ICL-AS-AP IP Communications Limited,BD,4583,0.01,0.0001,6892
142484,LINK4DATA-AS-IN Link4data Communications Pvt Ltd.,IN,4582,0.00,0.0001,1521
265027,Planetsat.telecom Ltda,BR,4581,0.00,0.0001,722
28156,Linhares Servicos Online LTDA EPP,BR,4581,0.00,0.0001,722
138183,MSCOMPUTERMATE-AS-AP Computer Mate,BD,4581,0.01,0.0001,6889
136665,ELLFIBER-AS Ell Innovations Pvt Ltd,IN,4579,0.00,0.0001,1520
7509,HINET Hokkaido University,JP,4579,0.00,0.0001,150
54434,WNMC,US,4578,0.00,0.0001,875
11038,SALISH-NETWORKS,US,4578,0.00,0.0001,875
327761,Access-Point-Technologies,ZA,4577,0.01,0.0001,351
22698,AVANTEL SAS,CO,4577,0.01,0.0001,585
141231,FREEDOM1-AS-AP Freedom Online,BD,4576,0.01,0.0001,6882
140479,WIFIKITA-AS-ID PT Inditech Global Network,ID,4576,0.00,0.0001,2801
6882,RTRT-PEGASO,IT,4576,0.01,0.0001,353
268308,VIVA CONNECTION TELECOMUNICACOES LTDA ME,BR,4575,0.00,0.0001,721
267158,MG NET TELECOMUNICACOES LTDA ME,BR,4575,0.00,0.0001,721
199713,MLL-AS,GB,4574,0.01,0.0001,659
136897,ENJOYVC-AS-AP Enjoyvc Cloud Group Limited.,HK,4574,0.07,0.0001,4257
133164,VIEWQWESTDIGITAL-AS-AP Viewqwest Digital Sdn. Bhd.,MY,4573,0.02,0.0001,2908
271303,EVAW PROVEDORES LTDA,BR,4569,0.00,0.0001,720
54841,O-NET,CA,4568,0.01,0.0001,526
137419,MILLENIUMCOMPUTER-AS-AP Asif Chowdhury,BD,4567,0.01,0.0001,6868
12145,COLORADOSTATEUNIV,US,4567,0.00,0.0001,873
28977,UN-UNLB,CH,4567,0.05,0.0001,247
136562,THEWINNERIT-AS-AP Mohammad Ohid Ullah Bhuiyan ta The Winner IT,BD,4564,0.01,0.0001,6863
196829,TERANET-AS TeraNET ISP,UA,4562,0.02,0.0001,2518
272542,LEANDRO A DE OLIVEIRA SILVA INTERNET EIRELI,BR,4562,0.00,0.0001,719
266305,CLICK SBS LTDA ME,BR,4562,0.00,0.0001,719
133967,HARDWORKCABLEINTERNET-AS Hardwork Cable and Internet Services Pvt Ltd,IN,4561,0.00,0.0001,1514
202433,ACENET,AL,4560,0.20,0.0001,6737
138567,THE1-AS-AP The Computer Systems,BD,4560,0.01,0.0001,6857
31362,NETPROTECT,RO,4560,0.03,0.0001,1644
39777,RODYNAMIC-AS,RO,4560,0.03,0.0001,1644
19523,BH-TELECOM-CORP,CA,4559,0.01,0.0001,525
37657,LASG-AS,NG,4558,0.01,0.0001,840
39441,HABNET,DE,4557,0.01,0.0001,200
266476,STARNET PROVEDOR DE INTERNET LTDA,BR,4556,0.00,0.0001,718
266408,SUACUI INTERNET LTDA ME,BR,4556,0.00,0.0001,718
36435,MSWIFI,PR,4556,0.20,0.0001,802
266653,ANDROS-NET COMUNICACIONES S.R.L.,AR,4556,0.01,0.0001,415
266683,Hoffmannbeck Osvaldo Ariel,AR,4556,0.01,0.0001,415
265151,ADYLNET TELECOM,BR,4556,0.00,0.0001,718
134054,RAAGAVCOM-AS raagav communications pvt ltd,IN,4555,0.00,0.0001,1512
64050,BCPL-SG BGPNET Global ASN,SG,4554,0.09,0.0001,2476
30925,SPEEDXS-AS,NL,4554,0.03,0.0001,768
35737,RIAD-AS,UA,4553,0.02,0.0001,2513
206351,AUCA,TJ,4553,0.19,0.0001,228
16371,ACENS_AS Spain Hosting  housing and VPN services,ES,4553,0.01,0.0001,293
201343,VALENCIACABLE,ES,4553,0.01,0.0001,293
23908,AIRPORT-AS-KR IIAC,KR,4553,0.01,0.0001,1295
20329,DIAMONDNET,US,4552,0.00,0.0001,870
267222,EXTREME COMUNICACAO MULTIMIDIA LTDA,BR,4550,0.00,0.0001,717
264201,FERNANDES INFORNET,BR,4550,0.00,0.0001,717
268764,NetCaster Solutions,BR,4550,0.00,0.0001,717
268798,JG TELECOM,BR,4550,0.00,0.0001,717
24429,TAOBAO Zhejiang Taobao Network Co. Ltd,JP,4549,0.00,0.0001,149
513,CERN,CH,4548,0.05,0.0001,246
197002,ASTENOR Ukraine,UA,4548,0.02,0.0001,2510
55507,TEJAYS-AS Tejays Dynamic Limited,IN,4546,0.00,0.0001,1509
270070,ESCOM COMUNICACIONES SRL,AR,4545,0.01,0.0001,414
56321,UMBRELLA,UA,4544,0.02,0.0001,2508
269640,NETCITY TELECOM LTDA,BR,4543,0.00,0.0001,716
45158,TASMANET-AS-AP Tasmanet Pty Ltd,AU,4543,0.02,0.0001,535
268396,LOPES & TINOCO LTDA,BR,4543,0.00,0.0001,716
62523,CIRBN-LLC,US,4541,0.00,0.0001,868
147122,IDNIC-ULIZNET-AS-ID PT Uliz Netmedia Solusindo,ID,4541,0.00,0.0001,2780
201893,BLUE-DOT-AS,PL,4541,0.01,0.0001,432
55256,NETSKOPE,GB,4539,0.01,0.0001,654
206182,GLOBALCOMBASILICATA,IT,4537,0.01,0.0001,350
264910,Alife LTDA.,BR,4537,0.00,0.0001,715
268395,G7 MS EIRELI - ME,BR,4537,0.00,0.0001,715
268595,MAYSNET TELECOMUNICACOES E INFORMATICA LTDA-ME,BR,4537,0.00,0.0001,715
18302,SKG_NW-AS-KR SK Telecom,KR,4536,0.01,0.0001,1290
268959,INOVANET EMPREENDIMENTOS LTDA,BR,4531,0.00,0.0001,714
61741,FG INTERLIGA LTDA,BR,4531,0.00,0.0001,714
265318,VIP BY NET TELECOMUNICACOES LTDA,BR,4531,0.00,0.0001,714
269254,Sol Internet,BR,4531,0.00,0.0001,714
10421,TTUNET,US,4531,0.00,0.0001,866
266325,SOURCE CONNECT TELECOMUNICACOES EIRELI ME,BR,4531,0.00,0.0001,714
141740,VBC-AS-AP Vision Blue Communication,BD,4530,0.01,0.0001,6812
138198,BENGAL-BROADBAND-AS-AP Bengal Broadband Limited,BD,4530,0.01,0.0001,6813
202120,COMSAVE-AS,NL,4525,0.03,0.0001,763
141155,OUR1-AS-AP Our Online,BD,4525,0.01,0.0001,6805
265952,Rap 10 Telecomunicacoes Eireli,BR,4524,0.00,0.0001,713
267080,StarNet Ltda,BR,4524,0.00,0.0001,713
266217,NETINFOR TELECOMUNICACOES LTDA,BR,4524,0.00,0.0001,713
269140,VRM Telecom,BR,4524,0.00,0.0001,713
263956,ProntoTelecom Internet,BR,4524,0.00,0.0001,713
61865,L .T Oliveira Nunes Me,BR,4524,0.00,0.0001,713
270483,OVERNET FIBRA,BR,4524,0.00,0.0001,713
141227,AMARCIRCLE-AS-AP Amar Circle Broadband Connection,BD,4522,0.01,0.0001,6801
41343,TRIUNFOTEL-ASN,ES,4522,0.01,0.0001,291
395421,OKSTATE,US,4520,0.00,0.0001,864
199075,TVEUROSAT,PL,4520,0.01,0.0001,430
40837,GLDFLDACCESS,US,4520,0.00,0.0001,864
134980,INTERPHONEPTYLTD-AS-AP Interphone Pty Ltd,AU,4518,0.02,0.0001,532
18266,ATNAP Datacore Works Co. Ltd.,JP,4518,0.00,0.0001,148
45687,MCT-INTERNET Minamikyusyu CableTV Net Inc.,JP,4518,0.00,0.0001,148
33983,ARTMOTION-AS,RS,4517,0.07,0.0001,4251
47038,DMCI-BROADBAND,US,4515,0.00,0.0001,863
36384,GOOGLE-IT,US,4515,0.00,0.0001,863
264135,Priston Net Telecom,BR,4512,0.00,0.0001,711
265713,Cooperativa Telefonica Santa Maria Limitada,AR,4512,0.01,0.0001,411
265122,GNET SERVICOS DE COMUNICACAO E MULTIMIDIA EIRELI,BR,4512,0.00,0.0001,711
60788,VARIDION,GB,4511,0.01,0.0001,650
42425,ASN-AVANZATI,IT,4511,0.01,0.0001,348
3701,NERONET,US,4510,0.00,0.0001,862
160,U-CHICAGO-AS,US,4510,0.00,0.0001,862
136357,SIDDIQUI-AS-IN Siddiqui Global Services Pvt. Ltd.,IN,4510,0.00,0.0001,1497
8972,GD-EMEA-DC-SXB1,FR,4507,0.01,0.0001,386
196733,ESOESNET,TR,4506,0.01,0.0001,1016
38156,ROUTELINK-AS-ID Internet Service Provider,ID,4505,0.00,0.0001,2758
268087,RADIONET TELECOM LTDA,BR,4505,0.00,0.0001,710
398052,MECHANICSVILLE,US,4505,0.00,0.0001,861
61102,INTERHOST,IL,4505,0.06,0.0001,1770
262406,MELFINET - National Telecom SCM Ltda,BR,4505,0.00,0.0001,710
132294,ELENGADOTNET-AS-AP Elenga Dot Net,BD,4505,0.01,0.0001,6775
141130,IDNIC-DWG-AS-ID PT Dinar Wahana Gemilang,ID,4502,0.00,0.0001,2756
201290,BLACKGATE,NL,4501,0.03,0.0001,759
264852,BRENAS CABLE COLOR S.R.L,AR,4501,0.01,0.0001,410
30396,NORTH-AS,CA,4499,0.01,0.0001,518
270595,LIGO FIBRA,BR,4499,0.00,0.0001,709
42374,INSTALNET-AS,PL,4499,0.01,0.0001,428
265282,DOMINA NET TELECOM,BR,4499,0.00,0.0001,709
3131,TELEMEDIA-ASN,US,4499,0.00,0.0001,860
264956,Murillo Jorge Alteia ME,BR,4499,0.00,0.0001,709
52469,Offshore Racks S.A,PA,4499,0.16,0.0001,1146
62044,ZSCALER-EMEA,SE,4498,0.04,0.0001,720
21788,HIPOINT-,IN,4498,0.00,0.0001,1493
37331,NUL,LS,4497,0.62,0.0001,664
137707,SLN-AS-AP SLN,BD,4497,0.01,0.0001,6763
141815,OUTOFBOX-AS Outofbox Networks Private Limited,IN,4495,0.00,0.0001,1492
137483,RD-NETWORK-AS-AP RD Network,BD,4494,0.01,0.0001,6758
268305,T & I TELECOMUNICACOES LTDA ME,BR,4493,0.00,0.0001,708
9530,SHINSEGAE-AS SHINSEGAE I C Co.  Ltd.,KR,4493,0.01,0.0001,1278
61785,Via Radio Dourados Informatica Ltda,BR,4493,0.00,0.0001,708
28584,Defferrari Solucoes em Internet Ltda,BR,4493,0.00,0.0001,708
134298,CONQUERSOFT-AS Conquersoft Communication Pvt. Ltd.,IN,4492,0.00,0.0001,1491
267807,PSI TELECOMUNICACIONES DE COLOMBIA LTDA,CO,4491,0.01,0.0001,574
136787,TEFINCOMSA-AS-AP TEFINCOM S.A.,MX,4491,0.00,0.0001,1656
51943,CNM-AS,UA,4490,0.02,0.0001,2478
33544,WILINE,US,4489,0.00,0.0001,858
3208,ARN,DZ,4487,0.02,0.0001,692
271481,OndaNet Tecnologia Ltda,BR,4486,0.00,0.0001,707
269439,MAXINET SOLUCOES TECNOLOGICAS LTDA,BR,4486,0.00,0.0001,707
270361,KONNECT COMUNICACAO MULTIMIDIA LTDA,BR,4486,0.00,0.0001,707
267488,ANDRE LUIZ SILVA DOS SANTOS INFORMATICA - ME,BR,4486,0.00,0.0001,707
3790,RADIOGRAFICA COSTARRICENSE,CR,4484,0.11,0.0001,2458
267914,TVH S.A,PY,4482,0.09,0.0001,287
270564,MASTER DA WEB DATACENTER LTDA,BR,4480,0.00,0.0001,706
270534,Net X Provedor de Internet Ltda - ME,BR,4480,0.00,0.0001,706
262731,CTINET SOLUCOES EM CONECTIVIDADE E INFORMATICA LTD,BR,4480,0.00,0.0001,706
199378,DBS-AS,PL,4478,0.01,0.0001,426
135155,TALTOLANET-AS-AP TALTOLA.NET,BD,4477,0.01,0.0001,6733
59193,D3079306AFIN-AS IIT Hyderabad,IN,4474,0.00,0.0001,1485
269973,OLANCHO NET S.R.L. DE C.V.,HN,4474,0.13,0.0001,1070
15383,Avenue des Arts - Kunstlaan 21,BE,4474,0.04,0.0001,474
31435,MEDICOM-,BG,4474,0.09,0.0001,2821
398645,CUMBYTEL,US,4473,0.00,0.0001,855
63213,ASTUTEHOSTING-VALUE,US,4473,0.00,0.0001,855
270775,C M FERREIRA SISTEMAS ME,BR,4473,0.00,0.0001,705
264342,UPNET PROVEDOR DE ACESSO E TELECOM,BR,4473,0.00,0.0001,705
55044,LRCSNET,US,4468,0.00,0.0001,854
268359,SPEED FIBER CONNECTION LTDA ME,BR,4467,0.00,0.0001,704
269058,DOUGLAS RIBEIRO DE OLIVEIRA 10789492636,BR,4467,0.00,0.0001,704
42184,AS-TKRZ,DE,4465,0.01,0.0001,196
42641,IRNET-AS,UA,4464,0.02,0.0001,2464
266229,lins. net telecom ltda-me,BR,4461,0.00,0.0001,703
204817,AS1-NETCAN,ES,4460,0.01,0.0001,287
202005,ASBONAREA,ES,4460,0.01,0.0001,287
196730,TELSAT,PL,4457,0.01,0.0001,424
48266,CATIXS,JP,4457,0.00,0.0001,146
263768,EUROSAT S.A.,AR,4457,0.01,0.0001,406
40918,DIODE-DILLER,US,4457,0.00,0.0001,852
197802,UTIS-AS,PT,4455,0.06,0.0001,1594
263055,Pinhais Net Telecom Comercio e Servicos Ltda,BR,4454,0.00,0.0001,702
264890,Ronaldo Pereira Pancielli - ME,BR,4454,0.00,0.0001,702
2553,FSU-AS,US,4452,0.00,0.0001,851
202657,HNOJNIK,CZ,4452,0.05,0.0001,656
133528,SNS-AS-AP Mohammad Humayan Ur,BD,4451,0.01,0.0001,6693
202053,UPCLOUD,AU,4450,0.02,0.0001,524
270556,AGILE SEGURANCA ELETRONICA E INFORMATICA EIRELI EP,BR,4448,0.00,0.0001,701
28136,SPACnet - Projetos Avancados em Computacao,BR,4448,0.00,0.0001,701
268718,TOTAL NET PROVEDOR DE INTERNET LTDA,BR,4448,0.00,0.0001,701
270669,ATTENTO NET TELECOM,BR,4448,0.00,0.0001,701
30035,HEAVENWIRE,US,4447,0.00,0.0001,850
37672,Vodacom,ZA,4447,0.01,0.0001,341
197217,SHENTEL_AS,PL,4446,0.01,0.0001,423
11601,PICANOC-AS,CA,4446,0.01,0.0001,512
28023,COOPERATIVA DE OBRAS  SERV. PUBL. Y SOCIALES DE HERNANDO LTDA.,AR,4446,0.01,0.0001,405
206420,KABELSERVIS,CZ,4445,0.05,0.0001,655
3223,VOXILITY,DE,4443,0.01,0.0001,195
133244,CISPVLTD-AS Craze It Solutions Pvt. Ltd.,IN,4443,0.00,0.0001,1475
265224,M. DANTAS E CIA LTDA ME,BR,4442,0.00,0.0001,700
266466,Maxcabo Telecomunicacoes Ltda,BR,4442,0.00,0.0001,700
266287,JURANDIR DE ANDRADE ME,BR,4442,0.00,0.0001,700
141907,IDNIC-METROSOLUSINDO-AS-ID PT Metrosolusi Teknologi Indonesia,ID,4442,0.00,0.0001,2719
268998,WINFORBYTE TELECOM,BR,4442,0.00,0.0001,700
262616,Virtual Slice Provedor de Acesso a Internet Ltda,BR,4442,0.00,0.0001,700
269100,M L DE ASSIS ALMEIDA E ALMEIDA LTDA,BR,4442,0.00,0.0001,700
268410,k & A Telecomunicacoes Ltda - ME,BR,4442,0.00,0.0001,700
139543,MAHABAL-AS-IN MAHABAL NET SERVICE PROVIDER PRIVATE LIMITED,IN,4440,0.00,0.0001,1474
265629,FIBERNET,EC,4438,0.04,0.0001,699
3661,ERX-CUHKNET The Chinese University of Hong Kong,HK,4438,0.06,0.0001,4130
16708,TELCOM-SYSTEMS,US,4437,0.00,0.0001,848
268390,ALISSON HENRIQUE DUARTE SERVICOS - ME,BR,4435,0.00,0.0001,699
266262,A. Klaffke & Cia LTDA - ME,BR,4435,0.00,0.0001,699
60517,AS-CABLEVISION Upstream Peering - AS33891 CORE-BACKBONE,AT,4434,0.05,0.0001,387
13091,PTT-SRBIJA-NET,RS,4432,0.07,0.0001,4171
393278,FRANKLIN-KY-FIBERNET,US,4431,0.00,0.0001,847
20093,ZEROLAG,US,4431,0.00,0.0001,847
149474,YOURNET-AS-AP Your Net,BD,4431,0.01,0.0001,6664
271322,WEEX TELECOM,BR,4429,0.00,0.0001,698
264389,ARP TELECOMUNICACOES LTDA - EPP,BR,4429,0.00,0.0001,698
136317,GIGABEAM-AS Giga Beam Broadband Pvt.ltd,IN,4428,0.00,0.0001,1470
55385,DA Digital Alliance Co. Ltd.,JP,4427,0.00,0.0001,145
63916,IPTELECOM-AS-AP IPTELECOM Global,JP,4427,0.00,0.0001,145
394699,ZENFI-ACCESS,US,4426,0.00,0.0001,846
48072,ALSATIS-AS alsatis wisp network AS,FR,4426,0.01,0.0001,379
30164,GPC-USA-1,US,4426,0.00,0.0001,846
2728,GIGSOUTH,US,4426,0.00,0.0001,846
198040,CHOJNET,PL,4425,0.01,0.0001,421
57582,ASAIRNET,UA,4424,0.02,0.0001,2442
264290,MicroWebNET - MCK TELECOM LTDA EPP,BR,4423,0.00,0.0001,697
268123,INOVA TELECOMUNICACOES EIRELI,BR,4423,0.00,0.0001,697
269282,MB CONECTANET PROVEDOR DE INTERNET LTDA,BR,4423,0.00,0.0001,697
135034,PLANETFIBER-AS-AP Planet Communications Asia Public Company Limited,TH,4423,0.01,0.0001,976
269409,Rio Online Telecomunicacoes e Informatica Ltda Me,BR,4423,0.00,0.0001,697
43599,NWEWN-AS,GB,4421,0.01,0.0001,637
139013,HTOS-AS-AP Hi-Tech Online Services,BD,4421,0.01,0.0001,6649
26909,STINET-1,US,4421,0.00,0.0001,845
19257,SUBRIGO,US,4421,0.00,0.0001,845
16316,TMT,DE,4420,0.01,0.0001,194
44444,FORCEPOINT-CLOUD-AS,DE,4420,0.01,0.0001,194
208805,SPOLNET,CZ,4418,0.05,0.0001,651
61997,SPICHKIN-NET,UA,4417,0.02,0.0001,2438
50106,ANTRATSIT-UA-NET,UA,4417,0.02,0.0001,2438
37662,WIOCC-AS,NG,4417,0.01,0.0001,814
201341,CENTURION-INTERNET-SERVICES,LT,4417,0.20,0.0001,2503
266398,SPEEDY NET TELECON LTDA-ME,BR,4416,0.00,0.0001,696
4190,BINGHAMTON-U,US,4416,0.00,0.0001,844
271151,R. Domingos ME,BR,4416,0.00,0.0001,696
270318,E. DE J. DE M. OLIVEIRA COMERCIO E SERVICOS ME,BR,4416,0.00,0.0001,696
61874,S.R. da Silva Telecomunicacoes,BR,4416,0.00,0.0001,696
271368,i9 Telecom LTDA,BR,4416,0.00,0.0001,696
267522,GLOBAL BANDA LARGA SERVICOS DE TELECOMUNICACOES LT,BR,4416,0.00,0.0001,696
58697,THREESPARK-NET-AF G38 Qala e Mosa Shaheed Square,AF,4415,0.08,0.0001,554
38566,NTTCT-AS-TH-AP NTTCTNET,TH,4414,0.01,0.0001,974
265698,Internet Activo S.A.,PA,4413,0.16,0.0001,1124
196845,OMEGATECH-AS,CZ,4411,0.05,0.0001,650
270248,VIA FIBER INTERNET E TELECOMUNICACOES,BR,4410,0.00,0.0001,695
134911,SIGARAM-AS-IN Sigaram Networks Pvt Ltd,IN,4410,0.00,0.0001,1464
136289,BBRGCOM-AS-IN Bbrg Communiction And Internet Pvt Ltd,IN,4410,0.00,0.0001,1464
137018,BLUE1-AS-AP Blue Sky Cable Network,BD,4409,0.01,0.0001,6630
328624,VDB-Communications-Ltd,ZA,4408,0.01,0.0001,338
35433,ZZOOMM,GB,4407,0.01,0.0001,635
266792,NOVO COMMUNICATIONS LIMITED,TT,4406,0.37,0.0001,6053
58752,DELTA-IIG-BD Delta Infocom Limited.,BD,4406,0.01,0.0001,6626
63353,CP-TEL,US,4405,0.00,0.0001,842
37101,MARLINK-,TZ,4405,0.03,0.0001,888
264948,KONECTIVA TELECOMUNICACOES LTDA,BR,4404,0.00,0.0001,694
139213,HCSI-AS-AP Hillview Cable Systems  inc.,PH,4404,0.01,0.0001,2153
199657,TOUSKOVNET,CZ,4404,0.05,0.0001,649
53338,ITCI,CA,4403,0.01,0.0001,507
265857,OLMEDO OSVALDO ANDRESServiRED,AR,4402,0.01,0.0001,401
197929,PRONET-COM,BG,4401,0.09,0.0001,2775
198440,GIGANET,GB,4400,0.01,0.0001,634
21193,XARXA-AS,ES,4398,0.01,0.0001,283
15364,ASN-TECAVICAS,ES,4398,0.01,0.0001,283
262506,ASERNET TELECOM,BR,4397,0.00,0.0001,693
52952,Millenium Com de Mat e Sist de Inf. Ltda,BR,4397,0.00,0.0001,693
24290,HEARTNET Heart Network Co. LTD,JP,4396,0.00,0.0001,144
17687,NICE National University Corporation Nagoya University,JP,4396,0.00,0.0001,144
12491,IPPLANET-AS,IL,4396,0.06,0.0001,1727
24295,AS-PNAPOSK Internap Japan Co. Ltd.,JP,4396,0.00,0.0001,144
11123,UIA,US,4395,0.00,0.0001,840
31775,GREENLIGHT-NETWORKS,US,4395,0.00,0.0001,840
141954,IDNIC-GSM-AS-ID PT Gaf Solusindo Media,ID,4394,0.00,0.0001,2690
20580,Data Center,IT,4394,0.01,0.0001,339
34263,MPYNET-AS Mikonkatu 16,FI,4394,0.09,0.0001,588
199296,VSPACE-AS,PL,4394,0.01,0.0001,418
136257,NEWCNSONLINE-AS-AP New CNS Online,BD,4393,0.01,0.0001,6606
140077,CNETBROADBAND-AS-AP C Net Broadband,BD,4391,0.01,0.0001,6604
264070,FARIA & SCHIMITH LTDA - ME,BR,4391,0.00,0.0001,692
265016,Atlanet Telecomunicacoes Ltda,BR,4391,0.00,0.0001,692
10954,SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO,BR,4391,0.00,0.0001,692
199620,ASN-A-NET-PROVIDING,AM,4390,0.19,0.0001,822
33763,Paratus-Telecom,BW,4388,0.41,0.0001,743
24953,ASN-NETPLANET AS MACRO: AS-24953 customers,AT,4388,0.05,0.0001,383
47942,REGB-AS,IE,4386,0.10,0.0001,1312
19752,HYDROONETELECOM,CA,4386,0.01,0.0001,505
262248,Metro MPLS,PA,4385,0.16,0.0001,1117
266941,MEGA WAVE TELECOM,BR,4385,0.00,0.0001,691
397446,MIDWESTFIBERNETWORK-ASN1,US,4384,0.00,0.0001,838
141674,IDNIC-DARTANET-AS-ID PT Data Arta Sedaya,ID,4383,0.00,0.0001,2683
60781,LEASEWEB-NL-AMS-01 Netherlands,PL,4383,0.01,0.0001,417
42473,AS-ANEXIA ANEXIA Internetdienstleistungs GmbH,ES,4382,0.01,0.0001,282
205827,CONECTAT-AS,ES,4382,0.01,0.0001,282
212940,CONNECT,KZ,4382,0.03,0.0001,357
32458,INDCONET,US,4379,0.00,0.0001,837
60325,SERRESNET-AS,GR,4378,0.06,0.0001,4807
262568,Netvia Telecom Provedor de Internet Ltda.,BR,4378,0.00,0.0001,690
7048,Linha Livre Internet Ltda,BR,4378,0.00,0.0001,690
60791,HGDATA,SK,4376,0.09,0.0001,653
265604,MT NETWORKS S. DE R.L. DE C.V.,MX,4375,0.00,0.0001,1613
137165,NET9ON-AS Net9online Hathway Pvt. Ltd,IN,4374,0.00,0.0001,1452
19170,MISN,US,4374,0.00,0.0001,836
200665,HFESTENERGI,NO,4373,0.08,0.0001,1010
271005,K P SILVA TELECOM,BR,4372,0.00,0.0001,689
52542,3Net Servicos & Internet Ltda.,BR,4372,0.00,0.0001,689
267326,MICROLINK INFORMATICA COMERCIO E SERVICOS LTDA ME,BR,4372,0.00,0.0001,689
137619,FBSPL-AS-IN Fastnet Broadband Services,IN,4371,0.00,0.0001,1451
141326,ZARAINFO-AS Zara Infotech,IN,4368,0.00,0.0001,1450
133692,FASTNET-AS-IN Fastnet Communication Pvt. Ltd.,IN,4368,0.00,0.0001,1450
197293,PS-AS,IT,4368,0.01,0.0001,337
31577,PRORED,ES,4367,0.01,0.0001,281
139850,HI-TEC-AS-AP Hi-Tec Enterprise,BD,4367,0.01,0.0001,6567
9367,TITECH Tokyo Institute of Technology,JP,4366,0.00,0.0001,143
270408,LINE TELECOM & SERVICOS DE INFORMATICA EIRELI,BR,4366,0.00,0.0001,688
23632,TVT-NET TVT Tsuyama Co. Ltd.,JP,4366,0.00,0.0001,143
42259,BELGORODNET-AS,UA,4365,0.02,0.0001,2409
199468,SOLWAY-COMMS-UK,GB,4365,0.01,0.0001,629
